instance,true_class,explainer,p_original,comprehensiveness_auc,sufficiency_auc,comp_k1,comp_k2,comp_k3,comp_k4,comp_k5,comp_k6,comp_k7,comp_k8,comp_k9,comp_k10,suff_k1,suff_k2,suff_k3,suff_k4,suff_k5,suff_k6,suff_k7,suff_k8,suff_k9,suff_k10
1046218,Analysis,TreeSHAP,0.6116679218789914,0.44378334598454294,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046218,Analysis,Random,0.6116679218789914,0.3670007531273949,0.823410399120105,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426
1781662,Analysis,LIME,0.6341011354416543,0.6341011354416544,1.1120344351287716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7933572182516709,0.7045652336403586
1781662,Analysis,TreeSHAP,0.6341011354416543,0.6341011354416544,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.6341011354416543
1781662,Analysis,Random,0.6341011354416543,0.4438707948091579,0.0,0.6341011354416543,0.6341011354416543,0.6341011354416543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045716,Analysis,LIME,0.8394228794722426,0.8394228794722427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045716,Analysis,TreeSHAP,0.8394228794722426,0.8394228794722427,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426
1045716,Analysis,Random,0.8394228794722426,0.6715383035777941,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046503,Analysis,LIME,0.7422158916115583,0.7422158916115584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046503,Analysis,TreeSHAP,0.7422158916115583,0.5743313157171099,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046503,Analysis,Random,0.7422158916115583,0.0,0.0,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.7422158916115583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049376,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751335363471701
1049376,Analysis,TreeSHAP,0.6751335363471701,0.5072489604527216,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049376,Analysis,Random,0.6751335363471701,0.6076201827124531,0.0,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048013,Analysis,LIME,0.7092971837171957,0.7092971837171957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048013,Analysis,TreeSHAP,0.7092971837171957,0.5414126078227472,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048013,Analysis,Random,0.7092971837171957,0.2837188734868783,0.0,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047359,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047359,Analysis,TreeSHAP,0.6751335363471701,0.5072489604527216,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047359,Analysis,Random,0.6751335363471701,0.4050801218083021,0.0,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299541,Analysis,LIME,0.931098788934758,0.931098788934758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299541,Analysis,TreeSHAP,0.931098788934758,0.931098788934758,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931098788934758
1299541,Analysis,Random,0.931098788934758,0.0,0.0,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.931098788934758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046184,Analysis,LIME,0.6116679218789914,0.6116679218789914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046184,Analysis,TreeSHAP,0.6116679218789914,0.44378334598454294,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046184,Analysis,Random,0.6116679218789914,0.0,0.0,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.6116679218789914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631161,Analysis,LIME,0.8709197991392409,0.870919799139241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631161,Analysis,TreeSHAP,0.8709197991392409,0.870919799139241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631161,Analysis,Random,0.8709197991392409,0.3234208859398954,0.0,0.8709197991392409,0.8709197991392409,0.8709197991392409,0.8709197991392409,0.9956549677182459,0.9956549677182459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046933,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046933,Analysis,TreeSHAP,0.6751335363471701,0.5072489604527216,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046933,Analysis,Random,0.6751335363471701,-0.131431474500058,0.0,0.6751335363471701,0.6751335363471701,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713014,Analysis,LIME,0.5411558573311703,0.5411558573311703,0.6560696647868872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683
1713014,Analysis,TreeSHAP,0.5411558573311703,0.5411558573311703,0.6728966294207652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703
1713014,Analysis,Random,0.5411558573311703,0.05866859096948081,0.0,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.5411558573311703,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048616,Analysis,LIME,0.7346264945321672,0.7346264945321671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048616,Analysis,TreeSHAP,0.7346264945321672,0.5667419186377186,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048616,Analysis,Random,0.7346264945321672,0.14692529890643344,0.0,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455448,Analysis,LIME,0.9151632153191189,0.9151632153191189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455448,Analysis,TreeSHAP,0.9151632153191189,0.9151632153191189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455448,Analysis,Random,0.9151632153191189,0.0,0.0,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.9151632153191189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048024,Analysis,LIME,0.7092971837171957,0.7092971837171957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048024,Analysis,TreeSHAP,0.7092971837171957,0.5414126078227472,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048024,Analysis,Random,0.7092971837171957,0.0,0.0,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.7092971837171957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712869,Analysis,LIME,0.7605360110174287,0.7605360110174287,0.4668233151008353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683
1712869,Analysis,TreeSHAP,0.7605360110174287,0.7605360110174287,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7605360110174287,0.7605360110174287,0.7605360110174287,0.7605360110174287,0.7605360110174287,0.7605360110174287,0.7605360110174287
1712869,Analysis,Random,0.7605360110174287,0.5323752077122001,0.0,0.7605360110174287,0.7605360110174287,0.7605360110174287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501463,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.7134081287144004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.6880653611396718
1501463,Analysis,TreeSHAP,0.6751335363471701,0.6751335363471701,0.6128117495879417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.0,0.6910338509083399,0.6910338509083399,0.6910338509083399
1501463,Analysis,Random,0.6751335363471701,0.6076201827124531,0.0,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996895,Analysis,LIME,0.529701625659436,0.5297016256594361,1.28547370108336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511468865078846,0.8511468865078846,0.8511468865078846,0.8511468865078846,0.8511468865078846,0.8511468865078846,0.8511468865078846,0.8511468865078846
996895,Analysis,TreeSHAP,0.529701625659436,0.5297016256594361,0.6506047212797154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880653611396718,0.6880653611396718,0.6880653611396718,0.6910338509083399,0.6910338509083399
996895,Analysis,Random,0.529701625659436,-0.11293255767423274,0.0,0.529701625659436,0.529701625659436,0.529701625659436,0.6910338509083399,0.6910338509083399,0.6910338509083399,0.6910338509083399,0.6910338509083399,0.6910338509083399,0.6910338509083399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454900,Analysis,LIME,0.9148259934713279,0.9148259934713281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454900,Analysis,TreeSHAP,0.9148259934713279,0.9148259934713281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454900,Analysis,Random,0.9148259934713279,0.27444779804139835,0.0,0.9148259934713279,0.9148259934713279,0.9148259934713279,0.9148259934713279,0.9148259934713279,0.9148259934713279,0.9148259934713279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455855,Analysis,LIME,0.9391462569138723,0.9391462569138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455855,Analysis,TreeSHAP,0.9391462569138723,0.9391462569138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455855,Analysis,Random,0.9391462569138723,0.845231631222485,0.0,0.9391462569138723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131152,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.8584305709418374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701
1131152,Analysis,TreeSHAP,0.6751335363471701,0.6751335363471701,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701
1131152,Analysis,Random,0.6751335363471701,0.0,0.0,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896250,Analysis,LIME,0.8214763630615427,0.8214763630615426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896250,Analysis,TreeSHAP,0.8214763630615427,0.8214763630615426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896250,Analysis,Random,0.8214763630615427,0.8214763630615426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877227,Analysis,LIME,0.5697062457237662,0.569706245723766,0.6231912403657727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.3944843799074683
1877227,Analysis,TreeSHAP,0.5697062457237662,0.569706245723766,0.8164729018091392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944843799074683,0.3944843799074683,0.3944843799074683,0.6936087953052668,0.6936087953052668,0.6936087953052668,0.6936087953052668,0.6936087953052668
1877227,Analysis,Random,0.5697062457237662,0.0,0.0,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.5697062457237662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049130,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049130,Analysis,TreeSHAP,0.6751335363471701,0.5072489604527216,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049130,Analysis,Random,0.6751335363471701,0.0,0.0,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046275,Analysis,LIME,0.7802697896919208,0.780269789691921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046275,Analysis,TreeSHAP,0.7802697896919208,0.6123852137974725,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046275,Analysis,Random,0.7802697896919208,0.0,0.0,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.7802697896919208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764718,Analysis,LIME,0.9896786930198517,0.9896786930198516,1.0104289473471986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1764718,Analysis,TreeSHAP,0.9896786930198517,0.9896786930198516,0.6385708976512179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06519488131288464,0.06519488131288464,0.0947051756269689,0.0947051756269689
1764718,Analysis,Random,0.9896786930198517,0.9896786930198516,1.0104289473471986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1565899,Analysis,LIME,0.9737510102323733,0.9737510102323734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565899,Analysis,TreeSHAP,0.9737510102323733,0.9737510102323734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565899,Analysis,Random,0.9737510102323733,0.8763759092091361,0.0,0.9737510102323733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047324,Analysis,LIME,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047324,Analysis,TreeSHAP,0.6751335363471701,0.5072489604527216,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047324,Analysis,Random,0.6751335363471701,0.06751335363471701,0.0,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.6751335363471701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048627,Analysis,LIME,0.7346264945321672,0.7346264945321671,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346264945321672,0.7346264945321672
1048627,Analysis,TreeSHAP,0.7346264945321672,0.5667419186377186,0.0,0.8394228794722426,0.8394228794722426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048627,Analysis,Random,0.7346264945321672,0.3673132472660836,0.0,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.7346264945321672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
